seed,train_mix,eval_mix,regime,epistemic_utility,smoothness_utility,aggregate_scalar_reward,unsupported_certainty_rate,calibrated_abstention_rate,selective_risk,coverage,ece
1,standard,balanced,crs,0.8573333333333333,0.138,0.5336333333333334,0.03292181069958848,0.9670781893004116,0.03770491803278689,0.4066666666666667,0.014527453227074504
1,standard,ambiguous_heavy,scalar,0.8071999999999999,0.22440000000000002,0.54494,0.04938271604938271,0.9506172839506173,0.13603473227206947,0.46066666666666667,0.07969749765947835
1,standard,ambiguous_heavy,crs,0.8644000000000001,0.12713333333333332,0.5326299999999999,0.040123456790123455,0.9598765432098766,0.030664395229982964,0.3913333333333333,0.0141368513034126
1,high_insuff,high_insuff,scalar,0.8750666666666667,-0.018533333333333325,0.47294666666666674,0.04308390022675737,0.9569160997732427,0.15565031982942432,0.31266666666666665,0.09479720096500521
1,high_insuff,high_insuff,crs,0.8741333333333332,-0.016399999999999988,0.47339333333333344,0.047619047619047616,0.9523809523809523,0.14861995753715498,0.314,0.11554195731253683
1,high_suff,high_suff,scalar,0.722,0.564,0.6509,0.05925925925925926,0.9407407407407408,0.17982873453853473,0.7006666666666667,0.1567434601151548
1,high_suff,high_suff,crs,0.81,0.38880000000000003,0.62046,0.044444444444444446,0.9555555555555556,0.031141868512110725,0.578,0.008357708763528553
1,balanced,balanced,scalar,0.8128000000000001,0.26193333333333335,0.56491,0.0482897384305835,0.9517102615694165,0.1480484522207268,0.49533333333333335,0.10978407156389645
1,balanced,balanced,crs,0.8602666666666667,0.16653333333333334,0.5480866666666667,0.04225352112676056,0.9577464788732394,0.0421216848673947,0.42733333333333334,0.017008115920505655
1,ambiguous_heavy,ambiguous_heavy,scalar,0.8188000000000001,0.22526666666666664,0.5517099999999999,0.06296296296296296,0.937037037037037,0.10610465116279069,0.45866666666666667,0.06260234610406443
1,ambiguous_heavy,ambiguous_heavy,crs,0.8538666666666668,0.14573333333333333,0.5352066666666666,0.05185185185185185,0.9481481481481482,0.03150912106135987,0.402,0.009632719186750297
2,standard,standard,scalar,0.7892,0.3284,0.58184,0.016091954022988506,0.9839080459770115,0.15906288532675708,0.5406666666666666,0.12660958601705047
2,standard,standard,crs,0.8516,0.19953333333333334,0.5581699999999999,0.013793103448275862,0.9862068965517241,0.02674591381872214,0.44866666666666666,0.014157873626549581
2,standard,high_insuff,scalar,0.8837333333333333,-0.041866666666666656,0.4672133333333334,0.022779043280182234,0.9772209567198178,0.14831460674157304,0.2966666666666667,0.10707804670838507
