epistemic_utility,smoothness_utility,aggregate_scalar_reward,unsupported_certainty_rate,calibrated_abstention_rate,selective_risk,coverage,ece,w_s,seed
0.7682222222222224,0.31811111111111107,0.5431666666666667,0.06204379562043796,0.9379562043795621,0.18333333333333332,0.5333333333333333,0.18026526274663968,0.5,19
0.7744444444444445,0.3416666666666667,0.5494,0.0622568093385214,0.9377431906614786,0.1720647773279352,0.5488888888888889,0.1660261195998493,0.52,0
0.7635555555555557,0.31377777777777777,0.5296711111111111,0.0821917808219178,0.9178082191780822,0.1903765690376569,0.5311111111111111,0.18585894800545447,0.52,1
0.7539999999999999,0.39299999999999996,0.5662799999999999,0.06593406593406594,0.9340659340659341,0.1875,0.5866666666666667,0.18401104981403602,0.52,2
0.7791111111111112,0.356,0.5590933333333333,0.04182509505703422,0.9581749049429658,0.16865079365079366,0.56,0.164541076938866,0.52,3
0.7377777777777778,0.34944444444444445,0.5358444444444445,0.0694980694980695,0.9305019305019305,0.20440881763527055,0.5544444444444444,0.19752730018066963,0.52,4
0.7606666666666666,0.35133333333333333,0.5478133333333333,0.06319702602230483,0.9368029739776952,0.18562874251497005,0.5566666666666666,0.17781993966610066,0.52,5
0.7468888888888889,0.35433333333333333,0.5427599999999999,0.05533596837944664,0.9446640316205533,0.1952191235059761,0.5577777777777778,0.19072058427431773,0.52,6
0.7153333333333333,0.34844444444444445,0.5245511111111111,0.06015037593984962,0.9398496240601504,0.22645290581162325,0.5544444444444444,0.21594073056396584,0.52,7
0.7942222222222222,0.3373333333333334,0.55664,0.04905660377358491,0.9509433962264151,0.1565040650406504,0.5466666666666666,0.1476373501393125,0.52,8
0.7897777777777777,0.34455555555555556,0.5582622222222222,0.05514705882352941,0.9448529411764706,0.16096579476861167,0.5522222222222222,0.1565202487406269,0.52,9
0.7637777777777778,0.3442222222222222,0.5456088888888889,0.057971014492753624,0.9420289855072463,0.1851106639839034,0.5522222222222222,0.17757815853615563,0.52,10
0.7782222222222221,0.377,0.5695866666666667,0.06130268199233716,0.9386973180076629,0.16634429400386846,0.5744444444444444,0.1616877442777985,0.52,11
